"createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
2020-07-21,"0","26","제주","<U+6D4E>州","Jeju","1","18","8","1","0","3.73","3160","2020년 07월 21일 00시","null"
2020-07-21,"0","155","경남","<U+5E86>南","Gyeongsangnam-do","0","142","13","0","0","4.61","3159","2020년 07월 21일 00시","null"
2020-07-21,"54","1395","경북","<U+5E86>北","Gyeongsangbuk-do","1","1336","5","0","1","52.36","3158","2020년 07월 21일 00시","null"
2020-07-21,"0","35","전남","全南","Jeollanam-do","0","21","14","0","0","1.88","3157","2020년 07월 21일 00시","null"
2020-07-21,"0","39","전북","全北","Jeollabuk-do","0","24","15","0","0","2.15","3156","2020년 07월 21일 00시","null"
2020-07-21,"0","186","충남","忠南","Chungcheongnam-do","0","174","12","0","0","8.76","3155","2020년 07월 21일 00시","null"
2020-07-21,"0","71","충북","忠北","Chungcheongbuk-do","0","66","5","0","0","4.44","3154","2020년 07월 21일 00시","null"
2020-07-21,"3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","3153","2020년 07월 21일 00시","null"
2020-07-21,"29","1436","경기","京畿","Gyeonggi-do","2","1227","180","1","1","10.82","3152","2020년 07월 21일 00시","null"
2020-07-21,"0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3151","2020년 07월 21일 00시","null"
2020-07-21,"1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","3150","2020년 07월 21일 00시","null"
2020-07-21,"2","166","대전","大田","Daejeon","0","122","42","0","0","11.26","3149","2020년 07월 21일 00시","null"
2020-07-21,"2","187","광주","光州","Gwangju","0","94","91","0","0","12.84","3148","2020년 07월 21일 00시","null"
2020-07-21,"2","372","인천","仁川","Incheon","0","349","21","0","0","12.58","3147","2020년 07월 21일 00시","null"
2020-07-21,"190","6936","대구","大邱","Daegu","2","6730","16","0","2","284.59","3146","2020년 07월 21일 00시","null"
2020-07-21,"3","157","부산","釜山","Busan","0","149","5","0","0","4.60","3145","2020년 07월 21일 00시","null"
2020-07-21,"10","1498","서울","首<U+5C14>","Seoul","21","1340","148","18","3","15.17","3144","2020년 07월 21일 00시","null"
2020-07-21,"296","13816","합계","合<U+8BA1>","Total","45","12643","877","20","25","26.56","3143","2020년 07월 21일 00시","null"
2020-07-20,"0","960","검역","隔離區","Lazaretto","10","676","284","0","10","-","3123","2020년 07월 20일 00시","null"
2020-07-20,"0","25","제주","<U+6D4E>州","Jeju","0","18","7","0","0","3.73","3122","2020년 07월 20일 00시","null"
2020-07-20,"0","155","경남","<U+5E86>南","Gyeongsangnam-do","2","139","16","0","2","4.61","3121","2020년 07월 20일 00시","null"
2020-07-20,"54","1394","경북","<U+5E86>北","Gyeongsangbuk-do","1","1336","4","0","1","52.36","3120","2020년 07월 20일 00시","null"
2020-07-20,"0","35","전남","全南","Jeollanam-do","2","21","14","1","1","1.88","3119","2020년 07월 20일 00시","null"
2020-07-20,"0","39","전북","全北","Jeollabuk-do","1","24","15","0","1","2.15","3118","2020년 07월 20일 00시","null"
2020-07-20,"0","186","충남","忠南","Chungcheongnam-do","1","170","16","0","1","8.76","3117","2020년 07월 20일 00시","null"
2020-07-20,"0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","3116","2020년 07월 20일 00시","null"
2020-07-20,"3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","3115","2020년 07월 20일 00시","null"
2020-07-20,"29","1434","경기","京畿","Gyeonggi-do","1","1216","189","0","1","10.82","3114","2020년 07월 20일 00시","null"
2020-07-20,"0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3113","2020년 07월 20일 00시","null"
2020-07-20,"1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","3112","2020년 07월 20일 00시","null"
2020-07-20,"2","166","대전","大田","Daejeon","0","111","53","0","0","11.26","3111","2020년 07월 20일 00시","null"
2020-07-20,"2","187","광주","光州","Gwangju","1","89","96","1","0","12.84","3110","2020년 07월 20일 00시","null"
2020-07-20,"2","372","인천","仁川","Incheon","2","348","22","0","2","12.58","3109","2020년 07월 20일 00시","null"
2020-07-20,"190","6934","대구","大邱","Daegu","2","6728","16","0","2","284.59","3108","2020년 07월 20일 00시","null"
2020-07-20,"3","157","부산","釜山","Busan","0","149","5","0","0","4.60","3107","2020년 07월 20일 00시","null"
2020-07-20,"10","1477","서울","首<U+5C14>","Seoul","3","1322","145","2","1","15.17","3106","2020년 07월 20일 00시","null"
2020-07-20,"296","13771","합계","合<U+8BA1>","Total","26","12572","903","4","22","26.56","3105","2020년 07월 20일 00시","null"
2020-07-19,"0","950","검역","隔離區","Lazaretto","7","676","274","0","7","-","3085","2020년 07월 19일 00시","null"
2020-07-19,"0","25","제주","<U+6D4E>州","Jeju","1","18","7","0","1","3.73","3084","2020년 07월 19일 00시","null"
2020-07-19,"0","153","경남","<U+5E86>南","Gyeongsangnam-do","0","139","14","0","0","4.55","3083","2020년 07월 19일 00시","null"
2020-07-19,"54","1393","경북","<U+5E86>北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","3082","2020년 07월 19일 00시","null"
2020-07-19,"0","33","전남","全南","Jeollanam-do","0","21","12","0","0","1.77","3081","2020년 07월 19일 00시","null"
2020-07-19,"0","38","전북","全北","Jeollabuk-do","0","24","14","0","0","2.09","3080","2020년 07월 19일 00시","null"
2020-07-19,"0","185","충남","忠南","Chungcheongnam-do","0","170","15","0","0","8.72","3079","2020년 07월 19일 00시","null"
2020-07-19,"0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","3078","2020년 07월 19일 00시","null"
2020-07-19,"3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","3077","2020년 07월 19일 00시","null"
2020-07-19,"29","1433","경기","京畿","Gyeonggi-do","4","1209","195","0","4","10.81","3076","2020년 07월 19일 00시","null"
2020-07-19,"0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3075","2020년 07월 19일 00시","null"
2020-07-19,"1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","3074","2020년 07월 19일 00시","null"
2020-07-19,"2","166","대전","大田","Daejeon","1","111","53","1","0","11.26","3073","2020년 07월 19일 00시","null"
2020-07-19,"1","186","광주","光州","Gwangju","10","87","98","10","0","12.77","3072","2020년 07월 19일 00시","null"
2020-07-19,"2","370","인천","仁川","Incheon","1","345","23","0","1","12.52","3071","2020년 07월 19일 00시","null"
2020-07-19,"190","6932","대구","大邱","Daegu","0","6727","15","0","0","284.51","3070","2020년 07월 19일 00시","null"
2020-07-19,"3","157","부산","釜山","Busan","0","149","5","0","0","4.6","3069","2020년 07월 19일 00시","null"
2020-07-19,"10","1474","서울","首<U+5C14>","Seoul","10","1320","144","10","0","15.14","3068","2020년 07월 19일 00시","null"
2020-07-19,"295","13745","합계","合<U+8BA1>","Total","34","12556","894","21","13","26.51","3067","2020년 07월 19일 00시","null"
2020-07-18,"0","943","검역","隔離區","Lazaretto","12","671","272","0","12","-","3066","2020년 07월 18일 00시","null"
2020-07-18,"0","24","제주","<U+6D4E>州","Jeju","1","18","6","1","0","3.58","3065","2020년 07월 18일 00시","null"
2020-07-18,"0","153","경남","<U+5E86>南","Gyeongsangnam-do","2","134","19","0","2","4.55","3064","2020년 07월 18일 00시","null"
2020-07-18,"54","1393","경북","<U+5E86>北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","3063","2020년 07월 18일 00시","null"
2020-07-18,"0","33","전남","全南","Jeollanam-do","1","21","12","0","1","1.77","3062","2020년 07월 18일 00시","null"
2020-07-18,"0","38","전북","全北","Jeollabuk-do","0","24","14","0","0","2.09","3061","2020년 07월 18일 00시","null"
2020-07-18,"0","185","충남","忠南","Chungcheongnam-do","0","170","15","0","0","8.72","3060","2020년 07월 18일 00시","null"
2020-07-18,"0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","3059","2020년 07월 18일 00시","null"
2020-07-18,"3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","3058","2020년 07월 18일 00시","null"
2020-07-18,"29","1429","경기","京畿","Gyeonggi-do","10","1201","199","2","8","10.78","3057","2020년 07월 18일 00시","null"
2020-07-18,"0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3056","2020년 07월 18일 00시","null"
2020-07-18,"1","57","울산","蔚山","Ulsan","1","53","3","1","0","4.97","3055","2020년 07월 18일 00시","null"
2020-07-18,"2","165","대전","大田","Daejeon","0","108","55","0","0","11.19","3054","2020년 07월 18일 00시","null"
2020-07-18,"1","176","광주","光州","Gwangju","0","77","98","0","0","12.08","3053","2020년 07월 18일 00시","null"
2020-07-18,"2","369","인천","仁川","Incheon","2","342","25","1","1","12.48","3052","2020년 07월 18일 00시","null"
2020-07-18,"190","6932","대구","大邱","Daegu","3","6726","16","0","3","284.51","3051","2020년 07월 18일 00시","null"
2020-07-18,"3","157","부산","釜山","Busan","1","149","5","0","1","4.6","3050","2020년 07월 18일 00시","null"
2020-07-18,"9","1464","서울","首<U+5C14>","Seoul","6","1318","137","6","0","15.04","3049","2020년 07월 18일 00시","null"
2020-07-18,"294","13711","합계","合<U+8BA1>","Total","39","12519","898","11","28","26.44","3048","2020년 07월 18일 00시","null"
2020-07-17,"0","931","검역","隔離區","Lazaretto","25","665","266","0","25","-","3047","2020년 07월 17일 00시","null"
2020-07-17,"0","23","제주","<U+6D4E>州","Jeju","3","18","5","3","0","3.43","3046","2020년 07월 17일 00시","null"
2020-07-17,"0","151","경남","<U+5E86>南","Gyeongsangnam-do","2","134","17","0","2","4.49","3045","2020년 07월 17일 00시","null"
2020-07-17,"54","1393","경북","<U+5E86>北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","3044","2020년 07월 17일 00시","null"
2020-07-17,"0","32","전남","全南","Jeollanam-do","0","21","11","0","0","1.72","3043","2020년 07월 17일 00시","null"
2020-07-17,"0","38","전북","全北","Jeollabuk-do","0","24","14","0","0","2.09","3042","2020년 07월 17일 00시","null"
2020-07-17,"0","185","충남","忠南","Chungcheongnam-do","0","169","16","0","0","8.72","3041","2020년 07월 17일 00시","null"
2020-07-17,"0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","3040","2020년 07월 17일 00시","null"
2020-07-17,"3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","3039","2020년 07월 17일 00시","null"
2020-07-17,"29","1419","경기","京畿","Gyeonggi-do","15","1185","205","5","10","10.71","3038","2020년 07월 17일 00시","null"
2020-07-17,"0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3037","2020년 07월 17일 00시","null"
2020-07-17,"1","56","울산","蔚山","Ulsan","0","53","2","0","0","4.88","3036","2020년 07월 17일 00시","null"
2020-07-17,"2","165","대전","大田","Daejeon","1","99","64","1","0","11.19","3035","2020년 07월 17일 00시","null"
2020-07-17,"1","176","광주","光州","Gwangju","5","71","104","5","0","12.08","3034","2020년 07월 17일 00시","null"
2020-07-17,"2","367","인천","仁川","Incheon","0","341","24","0","0","12.41","3033","2020년 07월 17일 00시","null"
2020-07-17,"189","6929","대구","大邱","Daegu","0","6725","15","0","0","284.38","3032","2020년 07월 17일 00시","null"
2020-07-17,"3","156","부산","釜山","Busan","0","148","5","0","0","4.57","3031","2020년 07월 17일 00시","null"
2020-07-17,"9","1458","서울","首<U+5C14>","Seoul","9","1300","149","7","2","14.98","3030","2020년 07월 17일 00시","null"
2020-07-17,"293","13672","합계","合<U+8BA1>","Total","60","12460","919","21","39","26.37","3029","2020년 07월 17일 00시","null"
2020-07-16,"0","906","검역","隔離區","Lazaretto","20","658","248","0","20","-","3028","2020년 07월 16일 00시","null"
2020-07-16,"0","20","제주","<U+6D4E>州","Jeju","0","18","2","0","0","2.98","3027","2020년 07월 16일 00시","null"
2020-07-16,"0","149","경남","<U+5E86>南","Gyeongsangnam-do","1","134","15","0","1","4.43","3026","2020년 07월 16일 00시","null"
2020-07-16,"54","1393","경북","<U+5E86>北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","3025","2020년 07월 16일 00시","null"
2020-07-16,"0","32","전남","全南","Jeollanam-do","0","20","12","0","0","1.72","3024","2020년 07월 16일 00시","null"
2020-07-16,"0","38","전북","全北","Jeollabuk-do","0","23","15","0","0","2.09","3023","2020년 07월 16일 00시","null"
2020-07-16,"0","185","충남","忠南","Chungcheongnam-do","0","167","18","0","0","8.72","3022","2020년 07월 16일 00시","null"
2020-07-16,"0","71","충북","忠北","Chungcheongbuk-do","1","63","8","0","1","4.44","3021","2020년 07월 16일 00시","null"
2020-07-16,"3","72","강원","江原","Gangwon-do","3","58","11","1","2","4.67","3020","2020년 07월 16일 00시","null"
2020-07-16,"28","1404","경기","京畿","Gyeonggi-do","21","1165","211","3","18","10.60","3019","2020년 07월 16일 00시","null"
2020-07-16,"0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3018","2020년 07월 16일 00시","null"
2020-07-16,"1","56","울산","蔚山","Ulsan","1","53","2","0","1","4.88","3017","2020년 07월 16일 00시","null"
2020-07-16,"2","164","대전","大田","Daejeon","1","96","66","1","0","11.13","3016","2020년 07월 16일 00시","null"
2020-07-16,"0","171","광주","光州","Gwangju","1","63","108","1","0","11.74","3015","2020년 07월 16일 00시","null"
2020-07-16,"2","367","인천","仁川","Incheon","3","336","29","2","1","12.41","3014","2020년 07월 16일 00시","null"
2020-07-16,"189","6929","대구","大邱","Daegu","2","6723","17","0","2","284.38","3013","2020년 07월 16일 00시","null"
2020-07-16,"3","156","부산","釜山","Busan","0","148","5","0","0","4.57","3012","2020년 07월 16일 00시","null"
2020-07-16,"9","1449","서울","首<U+5C14>","Seoul","7","1286","154","6","1","14.89","3011","2020년 07월 16일 00시","null"
2020-07-16,"291","13612","합계","合<U+8BA1>","Total","61","12396","925","14","47","26.25","3010","2020년 07월 16일 00시","null"
2020-07-15,"0","886","검역","隔離區","Lazaretto","23","652","234","0","23","-","3009","2020년 07월 15일 00시","null"
2020-07-15,"0","20","제주","<U+6D4E>州","Jeju","0","18","2","0","0","2.98","3008","2020년 07월 15일 00시","null"
2020-07-15,"0","148","경남","<U+5E86>南","Gyeongsangnam-do","0","134","14","0","0","4.40","3007","2020년 07월 15일 00시","null"
2020-07-15,"54","1393","경북","<U+5E86>北","Gyeongsangbuk-do","0","1334","5","0","0","52.32","3006","2020년 07월 15일 00시","null"
2020-07-15,"0","32","전남","全南","Jeollanam-do","0","20","12","0","0","1.72","3005","2020년 07월 15일 00시","null"
2020-07-15,"0","38","전북","全北","Jeollabuk-do","0","23","15","0","0","2.09","3004","2020년 07월 15일 00시","null"
2020-07-15,"0","185","충남","忠南","Chungcheongnam-do","0","167","18","0","0","8.72","3003","2020년 07월 15일 00시","null"
2020-07-15,"0","70","충북","忠北","Chungcheongbuk-do","0","63","7","0","0","4.38","3002","2020년 07월 15일 00시","null"
2020-07-15,"3","69","강원","江原","Gangwon-do","0","58","8","0","0","4.48","3001","2020년 07월 15일 00시","null"
2020-07-15,"26","1383","경기","京畿","Gyeonggi-do","5","1149","208","3","2","10.44","3000","2020년 07월 15일 00시","null"
2020-07-15,"0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","2999","2020년 07월 15일 00시","null"
2020-07-15,"1","55","울산","蔚山","Ulsan","0","53","1","0","0","4.79","2998","2020년 07월 15일 00시","null"
2020-07-15,"2","163","대전","大田","Daejeon","3","91","70","1","2","11.06","2997","2020년 07월 15일 00시","null"
2020-07-15,"0","170","광주","光州","Gwangju","1","57","113","1","0","11.67","2996","2020년 07월 15일 00시","null"
2020-07-15,"2","364","인천","仁川","Incheon","1","336","26","0","1","12.31","2995","2020년 07월 15일 00시","null"
2020-07-15,"189","6927","대구","大邱","Daegu","0","6720","18","0","0","284.30","2994","2020년 07월 15일 00시","null"
